,us2y10y,VIX,emRet,rr,fxVol
2013-09-06,-2.476,15.77,-386.31,0.4,9.34
2013-09-09,-2.4797000000000002,15.85,-389.63,0.7325,9.14
2013-09-10,-2.4693,15.63,-397.12,0.665,8.65
2013-09-11,-2.4936000000000003,14.53,-404.31,0.6875,8.63
2013-09-12,-2.4693,13.82,-404.56,0.6975,8.71
2013-09-13,-2.4665,14.29,-403.96,0.7775,8.73
2013-09-16,-2.4534,14.16,-402.51,0.7825,8.78
2013-09-17,-2.4773,14.38,-408.7,0.86,8.66
2013-09-18,-2.4758,14.53,-409.02,0.805,8.53
2013-09-19,-2.3672000000000004,13.59,-408.44,0.71,8.16
2013-09-20,-2.4172000000000002,13.16,-417.25,0.3375,8.36
2013-09-23,-2.4032999999999998,13.12,-413.44,0.1325,8.48
2013-09-24,-2.3695,14.31,-414.73,0.245,8.4
2013-09-25,-2.3289999999999997,14.08,-412.43,0.26,8.41
2013-09-26,-2.2878000000000003,14.01,-411.22,0.28,8.3
2013-09-27,-2.3096,14.06,-409.37,0.295,8.25
2013-09-30,-2.2921,15.46,-408.15,0.2625,8.37
2013-10-01,-2.2931999999999997,16.6,-403.12,0.54,8.38
2013-10-02,-2.3213,15.54,-406.76,0.44,8.57
2013-10-03,-2.3004000000000002,16.6,-407.39,0.6,8.46
2013-10-04,-2.2955,17.67,-410.41,0.455,8.36
2013-10-07,-2.3154999999999997,16.74,-411.5,0.525,8.43
2013-10-08,-2.2853,19.41,-410.28,0.64,8.47
2013-10-09,-2.2509,20.34,-412.0,0.62,8.48
2013-10-10,-2.3057,19.6,-410.7,0.595,8.47
2013-10-11,-2.3398,16.48,-414.14,0.5475,8.18
2013-10-14,-2.337,15.72,-417.89,0.4525,8.16
2013-10-15,-2.337,16.07,-417.67,0.3775,7.95
2013-10-16,-2.3733,18.66,-420.61,0.3075,8.01
2013-10-17,-2.333,14.71,-421.19,0.28,7.85
2013-10-18,-2.2790999999999997,13.48,-422.3,0.2925,7.57
2013-10-21,-2.2671,13.04,-425.75,0.2975,7.53
2013-10-22,-2.2908,13.16,-425.99,0.27,7.51
2013-10-23,-2.2218999999999998,13.33,-426.82,0.2125,7.39
2013-10-24,-2.1948,13.42,-422.26,0.375,7.42
2013-10-25,-2.2169,13.2,-421.18,0.29,7.32
2013-10-28,-2.2098999999999998,13.09,-419.74,0.41,7.61
2013-10-29,-2.2201999999999997,13.31,-422.65,0.3075,7.43
2013-10-30,-2.1907,13.41,-423.63,0.165,7.62
2013-10-31,-2.2251,13.65,-426.1,0.1025,7.53
2013-11-01,-2.2491999999999996,13.75,-422.7,0.01,7.82
2013-11-04,-2.3127,13.28,-420.09,-0.06,8.15
2013-11-05,-2.3022,12.93,-419.78,-0.09,7.99
2013-11-06,-2.3682,13.27,-415.41,-0.1775,8.03
2013-11-07,-2.3525,12.67,-415.37,-0.2875,7.94
2013-11-08,-2.3182,13.91,-412.96,-0.2325,7.91
2013-11-11,-2.4379,12.9,-406.87,-0.1875,8.06
2013-11-12,-2.4379,12.53,-405.94,-0.2175,7.98
2013-11-13,-2.4469000000000003,12.82,-405.39,-0.355,8.01
2013-11-14,-2.4016,12.52,-400.66,-0.33,7.87
2013-11-15,-2.4,12.37,-405.53,-0.375,7.68
2013-11-18,-2.4131,12.19,-411.01,-0.375,7.67
2013-11-19,-2.3876,13.1,-419.28,-0.2875,7.44
2013-11-20,-2.4206000000000003,13.39,-418.97,-0.295,7.43
2013-11-21,-2.5245,13.4,-416.98,-0.235,7.65
2013-11-22,-2.514,12.66,-410.72,-0.3725,7.75
2013-11-25,-2.4643,12.26,-412.74,-0.3075,7.85
2013-11-26,-2.4497999999999998,12.79,-413.36,-0.2325,7.91
2013-11-27,-2.4184,12.81,-411.22,0.095,7.89
2013-11-28,-2.4518999999999997,12.98,-412.64,0.165,8.03
2013-11-29,-2.4518999999999997,12.98,-413.96,0.1475,8.1
2013-12-02,-2.4631,13.7,-416.52,0.1825,8.03
2013-12-03,-2.5097,14.23,-414.56,0.2675,8.12
2013-12-04,-2.4970000000000003,14.55,-410.18,0.3325,8.17
2013-12-05,-2.5447,14.7,-407.34,0.355,8.44
2013-12-06,-2.5703,15.08,-408.45,0.455,8.25
2013-12-09,-2.5537,13.79,-409.99,0.43,8.16
2013-12-10,-2.5412000000000003,13.49,-414.34,0.4475,8.08
2013-12-11,-2.5028,13.91,-414.17,0.44,8.01
2013-12-12,-2.5477,15.42,-410.17,0.46,8.1
2013-12-13,-2.5554,15.54,-405.67,0.5,8.35
2013-12-16,-2.5404,15.76,-405.28,0.3125,8.45
2013-12-17,-2.5481000000000003,16.03,-405.25,0.39,8.26
2013-12-18,-2.517,16.21,-405.3,0.395,8.06
2013-12-19,-2.5607,13.8,-406.23,0.4225,8.03
2013-12-20,-2.5653,14.15,-405.4,0.405,7.96
2013-12-23,-2.513,13.79,-404.42,0.46,8.17
2013-12-24,-2.544,13.04,-406.34,0.455,8.09
2013-12-25,-2.5823,12.48,-407.43,0.5125,8.09
2013-12-26,-2.5823,12.48,-407.23,0.53,8.19
2013-12-27,-2.5835,12.33,-406.6,0.5475,8.21
2013-12-30,-2.6126,12.46,-408.4,0.74,8.38
2013-12-31,-2.5907999999999998,13.56,-410.18,0.84,8.36
2014-01-01,-2.6483,13.72,-410.5,0.8375,8.36
2014-01-02,-2.6483,13.72,-410.49,0.8425,8.36
2014-01-03,-2.6088999999999998,14.23,-405.66,0.7425,8.51
2014-01-06,-2.5983,13.76,-401.04,0.8125,8.53
2014-01-07,-2.5648999999999997,13.55,-398.16,0.8,7.83
2014-01-08,-2.5481999999999996,12.92,-397.78,0.745,7.76
2014-01-09,-2.5644,12.87,-398.47,0.5325,7.91
2014-01-10,-2.5359999999999996,12.89,-394.36,0.5275,7.67
2014-01-13,-2.488,12.14,-397.24,0.6075,7.58
2014-01-14,-2.4697,13.28,-400.23,0.675,7.41
2014-01-15,-2.4926999999999997,12.28,-399.36,0.7525,7.49
2014-01-16,-2.5007,12.28,-400.44,0.6425,8.31
2014-01-17,-2.4588,12.53,-399.12,0.655,7.55
2014-01-20,-2.4482,12.44,-398.17,0.6725,7.71
2014-01-21,-2.4482,12.44,-397.61,0.73,7.48
2014-01-22,-2.4530999999999996,12.87,-397.58,0.74,7.49
2014-01-23,-2.4656000000000002,12.84,-399.93,0.7575,7.57
2014-01-24,-2.4176,13.77,-394.81,0.895,7.8
2014-01-27,-2.3794999999999997,18.14,-389.05,1.31,8.06
2014-01-28,-2.4081,17.42,-381.64,1.35,7.79
2014-01-29,-2.4089,15.8,-382.81,1.26,7.7
2014-01-30,-2.3251999999999997,17.35,-383.9,1.415,7.95
2014-01-31,-2.3513,17.29,-383.77,1.385,8.08
2014-02-03,-2.3163,18.41,-383.84,1.4375,8.42
2014-02-04,-2.2819,21.44,-379.9,1.5675,8.4
2014-02-05,-2.3176,19.11,-376.21,1.525,8.19
2014-02-06,-2.3558,19.95,-375.73,1.415,8.13
2014-02-07,-2.3807,17.23,-381.18,1.285,7.92
2014-02-10,-2.3795,15.29,-384.26,1.14,7.6
2014-02-11,-2.3601,15.26,-383.57,1.0475,7.57
2014-02-12,-2.3939,14.51,-387.42,1.0,7.55
2014-02-13,-2.4218,14.3,-390.93,0.9225,7.62
2014-02-14,-2.4210000000000003,14.14,-387.91,1.055,7.61
2014-02-17,-2.4321,13.57,-392.62,1.075,7.69
2014-02-18,-2.4321,13.57,-395.5,1.065,7.53
2014-02-19,-2.4084000000000003,13.87,-393.3,0.905,7.38
2014-02-20,-2.4246999999999996,15.5,-393.47,0.8775,7.44
2014-02-21,-2.4324000000000003,14.79,-390.01,0.9075,7.47
2014-02-24,-2.4168,14.68,-393.58,0.7875,7.56
2014-02-25,-2.4201,14.23,-393.24,0.81,7.4
2014-02-26,-2.3883,13.67,-392.07,0.715,7.25
2014-02-27,-2.341,14.35,-392.37,0.64,7.44
2014-02-28,-2.3181000000000003,14.04,-395.24,0.75,7.5
2014-03-03,-2.3307,14.0,-396.56,0.72,7.52
2014-03-04,-2.3,16.0,-390.12,0.87,7.67
2014-03-05,-2.3648000000000002,14.1,-392.4,0.745,7.58
2014-03-06,-2.3718,13.89,-393.64,0.57,7.51
2014-03-07,-2.3962,14.21,-398.22,0.445,7.27
2014-03-10,-2.4186,14.11,-396.78,0.36,7.28
2014-03-11,-2.4115,14.2,-392.04,0.44,7.27
2014-03-12,-2.3983,14.8,-392.41,0.45,7.18
2014-03-13,-2.3682,14.47,-387.8,0.52,7.14
2014-03-14,-2.3066,16.22,-387.22,0.525,7.38
2014-03-17,-2.3119,17.82,-384.97,0.77,7.63
2014-03-18,-2.3335,15.64,-387.27,0.73,7.35
2014-03-19,-2.3256,14.52,-391.08,0.77,7.39
2014-03-20,-2.3529999999999998,15.12,-390.31,0.68,7.32
2014-03-21,-2.3518999999999997,14.52,-386.28,0.6125,7.29
2014-03-24,-2.3181,15.0,-388.03,0.6075,7.13
2014-03-25,-2.2952,15.09,-391.88,0.5425,7.02
2014-03-26,-2.3230000000000004,14.02,-393.77,0.5525,7.08
2014-03-27,-2.2500999999999998,14.93,-397.79,0.465,7.18
2014-03-28,-2.2353,14.62,-400.71,0.4775,7.51
2014-03-31,-2.2712000000000003,14.41,-404.68,0.365,7.36
2014-04-01,-2.2997,13.88,-408.73,0.335,7.34
2014-04-02,-2.3224,13.1,-411.28,0.3175,7.32
2014-04-03,-2.3506,13.09,-413.02,0.3025,7.25
2014-04-04,-2.3432,13.37,-411.31,0.3225,7.07
2014-04-07,-2.31,13.96,-412.09,0.345,6.88
2014-04-08,-2.305,15.57,-413.08,0.4475,6.64
2014-04-09,-2.2859000000000003,14.89,-416.11,0.53,6.61
2014-04-10,-2.3266999999999998,13.82,-417.49,0.4725,6.58
2014-04-11,-2.2963,15.89,-420.34,0.4725,6.67
2014-04-14,-2.2697,17.03,-417.79,0.4825,6.64
2014-04-15,-2.2802000000000002,16.11,-416.27,0.49,6.73
2014-04-16,-2.2613,15.61,-411.52,0.4375,6.83
2014-04-17,-2.2612,14.18,-412.6,0.3825,6.54
2014-04-18,-2.3263,13.36,-415.39,0.3275,6.52
2014-04-21,-2.3263,13.36,-416.5,0.29,6.52
2014-04-22,-2.3239,13.25,-416.06,0.2125,6.52
2014-04-23,-2.3112000000000004,13.19,-415.32,0.1825,6.45
2014-04-24,-2.2569,13.27,-413.31,0.18,6.49
2014-04-25,-2.2426999999999997,13.32,-413.61,0.2075,6.34
2014-04-28,-2.2323,14.06,-409.05,0.2225,6.29
2014-04-29,-2.2685999999999997,13.97,-408.97,0.235,6.24
2014-04-30,-2.2535,13.71,-411.94,0.175,6.15
2014-05-01,-2.2355,13.41,-410.1,0.21,6.11
2014-05-02,-2.2068000000000003,13.25,-410.4,0.195,5.84
2014-05-05,-2.1618999999999997,12.91,-413.53,0.2,6.02
2014-05-06,-2.1883,13.29,-412.58,0.2475,6.02
2014-05-07,-2.1688,13.8,-413.8,0.28,6.05
2014-05-08,-2.189,13.4,-414.04,0.3475,6.02
2014-05-09,-2.2291999999999996,13.43,-415.85,0.355,5.8
2014-05-12,-2.2403,12.92,-415.09,0.3375,6.13
2014-05-13,-2.2661,12.23,-418.77,0.34,6.08
2014-05-14,-2.2299,12.13,-421.54,0.34,6.15
2014-05-15,-2.1757,12.17,-425.59,0.3575,5.98
2014-05-16,-2.1384,13.17,-424.32,0.5175,6.17
2014-05-19,-2.1642,12.44,-425.55,0.6325,6.31
2014-05-20,-2.2018000000000004,12.42,-427.01,0.705,6.12
2014-05-21,-2.176,12.96,-424.76,0.645,6.28
2014-05-22,-2.1934,11.91,-425.49,0.6675,6.09
2014-05-23,-2.2073,12.03,-429.52,0.3975,6.26
2014-05-26,-2.1896999999999998,11.36,-430.3,0.2975,6.27
2014-05-27,-2.1896999999999998,11.36,-429.9,0.2675,6.27
2014-05-28,-2.1698000000000004,11.51,-426.38,0.265,6.15
2014-05-29,-2.0778999999999996,11.68,-428.69,0.2525,6.18
2014-05-30,-2.0894,11.57,-428.92,0.27,6.02
2014-06-02,-2.1029,11.4,-424.41,0.245,5.89
2014-06-03,-2.1399,11.58,-425.19,0.2,6.1
2014-06-04,-2.1998,11.87,-427.93,0.0725,6.09
2014-06-05,-2.2113,12.08,-426.0,0.0825,6.23
2014-06-06,-2.2034,11.68,-427.69,0.095,5.75
2014-06-09,-2.1881,10.73,-431.82,0.2025,5.57
2014-06-10,-2.1844,11.15,-433.51,0.155,5.51
2014-06-11,-2.2051,10.99,-437.11,0.1675,5.61
2014-06-12,-2.2085000000000004,11.6,-436.51,0.115,5.55
2014-06-13,-2.1581,12.56,-436.31,0.13,5.57
2014-06-16,-2.154,12.18,-434.03,0.095,5.51
2014-06-17,-2.1295,12.65,-433.11,0.0925,5.58
2014-06-18,-2.1726,12.06,-431.98,0.0925,5.68
2014-06-19,-2.1409000000000002,10.61,-432.46,0.02,5.49
2014-06-20,-2.1729000000000003,10.62,-434.93,0.02,5.28
2014-06-23,-2.1491,10.85,-432.43,0.005,5.78
2014-06-24,-2.1618,10.98,-431.86,0.01,5.38
2014-06-25,-2.1218,12.13,-434.33,-0.005,5.37
2014-06-26,-2.0788,11.59,-431.8,-0.02,5.31
2014-06-27,-2.0659,11.63,-433.92,0.005,5.31
2014-06-30,-2.0732999999999997,11.26,-433.7,0.25,5.31
2014-07-01,-2.0737,11.57,-435.69,0.26,5.26
2014-07-02,-2.1002,11.15,-435.99,0.25,5.27
2014-07-03,-2.1460999999999997,10.82,-440.21,0.235,5.21
2014-07-04,-2.1324,10.32,-441.09,0.14,5.02
2014-07-07,-2.1324,10.32,-441.38,0.105,5.17
2014-07-08,-2.0991,11.33,-442.25,0.11,5.41
2014-07-09,-2.0517,11.98,-442.43,0.155,5.26
2014-07-10,-2.0742,11.65,-440.93,0.1775,5.18
2014-07-11,-2.0818,12.59,-441.58,0.3125,5.3
2014-07-14,-2.0681,12.08,-440.06,0.35,5.19
2014-07-15,-2.0869,11.82,-442.46,0.3325,5.21
2014-07-16,-2.0709,11.96,-443.72,0.285,5.1
2014-07-17,-2.0420999999999996,11.0,-444.21,0.275,5.29
2014-07-18,-2.0022,14.54,-442.56,0.415,5.35
2014-07-21,-2.0032,12.06,-442.85,0.485,5.01
2014-07-22,-1.9775,12.81,-442.86,0.53,4.93
2014-07-23,-1.9885000000000002,12.24,-447.54,0.49,5.35
2014-07-24,-1.998,11.52,-448.89,0.4975,5.35
2014-07-25,-2.0107,11.84,-450.22,0.405,5.39
2014-07-28,-1.9778,12.69,-449.34,0.285,5.35
2014-07-29,-1.9853,12.56,-449.62,0.2025,5.36
2014-07-30,-1.9208000000000003,13.28,-450.21,0.1125,5.54
2014-07-31,-2.0018000000000002,13.33,-449.48,-0.1175,5.79
2014-08-01,-2.0302,16.95,-444.11,-0.1575,5.82
2014-08-04,-2.0202,17.03,-441.8,-0.11,5.47
2014-08-05,-2.0173,15.12,-445.63,-0.03,5.4
2014-08-06,-2.022,16.87,-443.08,-0.045,5.5
2014-08-07,-2.0144,16.37,-440.47,0.04,5.57
2014-08-08,-1.9828999999999999,16.66,-438.22,0.045,5.83
2014-08-11,-1.9761000000000002,15.77,-435.87,0.435,5.86
2014-08-12,-1.9874000000000003,14.23,-442.56,0.18,5.19
2014-08-13,-2.0171,14.13,-443.85,0.1275,5.74
2014-08-14,-2.0046999999999997,12.9,-446.63,0.025,5.79
2014-08-15,-1.9857,12.42,-447.36,0.0625,5.63
2014-08-18,-1.9323000000000001,13.15,-448.26,0.1375,5.74
2014-08-19,-1.9773,12.32,-449.33,0.1725,5.59
2014-08-20,-1.9724000000000002,12.21,-452.45,0.1975,5.78
2014-08-21,-1.9547,11.78,-452.72,0.0725,5.88
2014-08-22,-1.9392,11.76,-451.42,0.125,5.74
2014-08-25,-1.9106,11.47,-451.92,0.1675,5.64
2014-08-26,-1.8820000000000001,11.7,-452.91,0.165,5.64
2014-08-27,-1.9043999999999999,11.63,-453.96,0.1675,5.83
2014-08-28,-1.8455,11.78,-456.49,0.18,5.82
2014-08-29,-1.8361,12.05,-453.74,0.2375,5.83
2014-09-01,-1.8549000000000002,11.98,-454.12,0.275,5.83
2014-09-02,-1.8549000000000002,11.98,-455.26,0.2175,5.83
2014-09-03,-1.8974,12.25,-453.66,0.1725,6.26
2014-09-04,-1.8803999999999998,12.36,-459.64,0.1625,6.15
2014-09-05,-1.9180000000000001,12.64,-459.45,0.29,6.43
2014-09-08,-1.9507999999999999,12.09,-458.06,0.2525,6.53
2014-09-09,-1.9433,12.66,-457.38,0.2125,7.02
2014-09-10,-1.9478,13.5,-454.28,0.1125,7.66
2014-09-11,-1.9735,12.88,-449.15,0.0425,7.68
2014-09-12,-1.9895999999999998,12.8,-446.86,0.0775,7.64
2014-09-15,-2.0503,13.31,-443.58,0.08,7.66
2014-09-16,-2.0484999999999998,14.12,-441.34,0.11,7.58
2014-09-17,-2.0562,12.73,-440.64,0.1425,7.53
2014-09-18,-2.0512,12.65,-444.13,0.1525,7.38
2014-09-19,-2.0538,12.03,-441.62,0.085,7.03
2014-09-22,-2.0096,12.11,-440.62,0.2375,6.99
2014-09-23,-2.0149,13.69,-434.93,0.3625,6.97
2014-09-24,-1.9909,14.93,-431.8,0.3875,7.09
2014-09-25,-1.9770999999999999,13.27,-432.86,0.42,7.25
2014-09-26,-1.9511000000000003,15.64,-428.86,0.425,7.3
2014-09-29,-1.9528,14.85,-428.17,0.43,7.51
2014-09-30,-1.9063,15.98,-422.17,0.4475,7.54
2014-10-01,-1.9218,16.31,-420.46,0.4175,7.43
2014-10-02,-1.8698000000000001,16.71,-416.93,0.4775,7.41
2014-10-03,-1.9012999999999998,16.16,-415.12,0.6225,7.25
2014-10-06,-1.8765,14.55,-417.11,0.4975,7.55
2014-10-07,-1.8878,15.46,-422.67,0.53,7.32
2014-10-08,-1.8351000000000002,17.2,-422.9,0.685,7.53
2014-10-09,-1.873,15.11,-417.84,0.665,6.97
2014-10-10,-1.8729999999999998,18.76,-421.87,0.6875,7.2
2014-10-13,-1.8565000000000003,21.24,-414.15,0.6675,7.37
2014-10-14,-1.8565000000000003,24.64,-414.84,0.725,7.37
2014-10-15,-1.8295,22.79,-415.08,0.7425,7.27
2014-10-16,-1.8282000000000003,26.25,-411.13,0.9075,7.81
2014-10-17,-1.8126,25.2,-406.16,1.0275,7.79
2014-10-20,-1.8227,21.99,-408.84,0.7875,7.71
2014-10-21,-1.8404,18.57,-410.83,0.7475,7.44
2014-10-22,-1.8592999999999997,16.08,-410.95,0.7375,7.53
2014-10-23,-1.8582,17.87,-413.17,0.6125,7.53
2014-10-24,-1.8849,16.53,-410.94,0.465,7.4
2014-10-27,-1.8826,16.11,-412.05,0.4275,7.4
2014-10-28,-1.8789,16.04,-409.3,0.4425,7.33
2014-10-29,-1.9022999999999999,14.39,-415.52,0.41,6.87
2014-10-30,-1.8363,15.15,-420.71,0.3625,6.93
2014-10-31,-1.8365,14.52,-421.84,0.2775,7.12
2014-11-03,-1.8439,14.03,-425.42,-0.3075,7.78
2014-11-04,-1.8310999999999997,14.73,-423.05,-0.5125,8.14
2014-11-05,-1.8218999999999999,14.89,-421.7,-0.3825,8.0
2014-11-06,-1.8207,14.17,-418.08,-0.425,8.62
2014-11-07,-1.8359,13.67,-415.1,-0.2525,8.62
2014-11-10,-1.7991000000000001,13.12,-413.57,-0.065,8.21
2014-11-11,-1.8255,12.67,-417.79,0.18,7.59
2014-11-12,-1.8255,12.92,-416.17,0.01,8.05
2014-11-13,-1.8319999999999999,13.02,-417.16,0.1675,8.16
2014-11-14,-1.8246000000000002,13.79,-415.77,0.0725,8.12
2014-11-17,-1.8084999999999998,13.31,-414.96,-0.08,8.33
2014-11-18,-1.8319,13.99,-412.9,0.0125,8.43
2014-11-19,-1.8109000000000002,13.86,-414.08,-0.0425,8.37
2014-11-20,-1.8389,13.96,-414.61,-0.1675,8.51
2014-11-21,-1.8287,13.58,-414.7,-0.3725,8.28
2014-11-24,-1.8089,12.9,-420.67,-0.2225,8.44
2014-11-25,-1.8134000000000001,12.62,-423.6,-0.2975,8.65
2014-11-26,-1.7373,12.25,-422.71,-0.24,8.49
2014-11-27,-1.7289999999999999,12.07,-423.96,-0.1725,8.34
2014-11-28,-1.7289999999999999,12.07,-424.23,-0.1725,8.43
2014-12-01,-1.6955,13.33,-420.92,-0.1725,8.57
2014-12-02,-1.7389,14.29,-412.72,-0.25,8.43
2014-12-03,-1.7568000000000001,12.85,-412.49,-0.2775,9.02
2014-12-04,-1.7245,12.47,-413.08,-0.565,9.46
2014-12-05,-1.6945000000000001,12.38,-413.51,-0.6075,8.74
2014-12-08,-1.6632000000000002,11.82,-413.01,-0.5675,8.94
2014-12-09,-1.6295000000000002,14.21,-409.34,-0.4375,8.82
2014-12-10,-1.6012,14.89,-404.55,0.0825,8.91
2014-12-11,-1.5959000000000003,18.53,-401.73,0.255,9.38
2014-12-12,-1.5619999999999998,20.08,-396.44,0.27,9.4
2014-12-15,-1.5416,21.08,-393.26,0.2025,9.24
2014-12-16,-1.5417999999999998,20.42,-387.24,0.255,9.07
2014-12-17,-1.5068,23.57,-381.36,0.515,9.06
2014-12-18,-1.5186000000000002,19.44,-384.8,0.39,9.32
2014-12-19,-1.5762,16.81,-391.91,0.1725,9.46
2014-12-22,-1.5238,16.49,-395.95,0.145,9.27
2014-12-23,-1.4997000000000003,15.25,-401.39,0.105,9.47
2014-12-24,-1.5221,14.8,-399.11,0.025,9.5
2014-12-25,-1.5238999999999998,14.37,-398.8,-0.0125,9.45
2014-12-26,-1.5238999999999998,14.37,-398.6,0.0275,9.45
2014-12-29,-1.5105999999999997,14.5,-399.41,-0.0125,9.45
2014-12-30,-1.4943000000000002,15.06,-402.52,-0.09,9.58
2014-12-31,-1.5030000000000001,15.92,-400.8,0.0225,9.47
2015-01-01,-1.5067,19.2,-401.52,0.01,9.51
2015-01-02,-1.5067,19.2,-401.51,0.0325,9.56
2015-01-05,-1.4458000000000002,17.79,-400.49,-0.0025,9.5
2015-01-06,-1.3752,19.92,-395.04,0.0275,9.43
2015-01-07,-1.3152,21.12,-392.53,0.35,9.58
2015-01-08,-1.3586,19.31,-395.24,0.355,9.64
2015-01-09,-1.4128,17.01,-402.67,0.3275,9.52
2015-01-12,-1.3839000000000001,17.55,-403.73,0.36,9.31
2015-01-13,-1.3620999999999999,19.6,-401.29,0.42,9.24
2015-01-14,-1.3612,20.56,-403.13,0.5325,9.42
2015-01-15,-1.3546999999999998,21.48,-401.38,0.7275,9.48
2015-01-16,-1.3027000000000002,22.39,-403.16,0.915,12.11
2015-01-19,-1.3533,20.95,-402.11,1.065,12.48
2015-01-20,-1.3533,20.95,-400.03,0.9575,11.25
2015-01-21,-1.2966,19.89,-402.03,0.5025,11.09
2015-01-22,-1.3643,18.85,-409.93,0.5425,11.04
2015-01-23,-1.3457,16.4,-413.07,0.53,11.01
2015-01-26,-1.3104,16.66,-416.16,0.51,11.69
2015-01-27,-1.3134000000000001,15.52,-415.27,0.565,11.69
2015-01-28,-1.3126,17.22,-415.76,0.5875,11.35
2015-01-29,-1.2552999999999999,20.44,-413.58,0.6025,11.42
2015-01-30,-1.2354,18.76,-408.77,0.6525,11.55
2015-02-02,-1.1919,20.97,-403.93,0.6825,11.73
2015-02-03,-1.2056,19.43,-404.95,0.765,11.3817
2015-02-04,-1.2836,17.33,-410.29,0.7425,11.0563
2015-02-05,-1.2671000000000001,18.33,-412.11,0.645,11.0598
2015-02-06,-1.3006,16.85,-412.7,0.7125,11.0729
2015-02-09,-1.3132000000000001,17.29,-411.18,0.375,10.838
2015-02-10,-1.3258,18.55,-408.78,0.3025,11.49
2015-02-11,-1.3468,17.23,-406.28,0.2075,11.55
2015-02-12,-1.3533999999999997,16.96,-404.06,-0.1025,11.76
2015-02-13,-1.3601999999999999,15.34,-408.26,0.1825,11.44
2015-02-16,-1.4092999999999998,14.69,-414.79,0.335,10.8767
2015-02-17,-1.4092999999999998,14.69,-413.72,0.345,10.7236
2015-02-18,-1.4764000000000002,15.8,-413.32,0.33,10.5776
2015-02-19,-1.483,15.45,-414.15,0.23,10.4522
2015-02-20,-1.4968,15.29,-414.19,0.2125,10.3494
2015-02-23,-1.4796,14.3,-413.92,0.475,10.4388
2015-02-24,-1.4556999999999998,14.56,-413.54,0.3,10.1532
2015-02-25,-1.4271,13.69,-415.41,0.15,9.65
2015-02-26,-1.3662,13.84,-417.49,0.1425,9.03
2015-02-27,-1.3834,13.91,-417.92,0.09,9.4
2015-03-02,-1.3746,13.34,-416.43,-0.07,9.56
2015-03-03,-1.4198999999999997,13.04,-415.66,-0.23,9.83
2015-03-04,-1.4407,13.86,-414.86,-0.185,9.41
2015-03-05,-1.4626000000000001,14.23,-410.69,-0.165,9.54
2015-03-06,-1.4765000000000001,14.04,-410.03,-0.235,9.82
2015-03-09,-1.518,15.2,-408.62,-0.345,10.09
2015-03-10,-1.499,15.06,-403.6,-0.245,10.18
2015-03-11,-1.4498000000000002,16.69,-397.11,-0.2425,10.95
2015-03-12,-1.4284,16.87,-396.81,-0.1,11.45
2015-03-13,-1.4512,15.42,-399.15,-0.0925,11.18
2015-03-16,-1.4569999999999999,16.0,-395.38,-0.085,11.5
2015-03-17,-1.4225999999999999,15.61,-395.83,-0.04,11.29
2015-03-18,-1.3791,15.66,-399.41,-0.035,11.34
2015-03-19,-1.3674,13.97,-402.65,0.065,10.85
2015-03-20,-1.3593,14.07,-406.14,0.0925,11.76
2015-03-23,-1.3491,13.02,-408.06,0.255,11.21
2015-03-24,-1.3428999999999998,13.41,-410.69,0.275,11.3
2015-03-25,-1.3161,13.62,-411.92,0.2375,11.0
2015-03-26,-1.3227000000000002,15.44,-411.05,0.23,10.71
2015-03-27,-1.3792,15.8,-405.32,0.3,11.0
2015-03-30,-1.3671,15.07,-403.53,0.23,11.3
2015-03-31,-1.3688,14.51,-408.11,0.055,11.55
2015-04-01,-1.3679999999999999,15.29,-410.51,-0.08,11.69
2015-04-02,-1.3218,15.11,-414.05,-0.07,11.57
2015-04-03,-1.3721,14.67,-418.27,-0.0425,11.39
2015-04-06,-1.3627,14.67,-418.88,-0.0375,11.39
2015-04-07,-1.3992,14.74,-423.81,-0.0625,11.39
2015-04-08,-1.3689,14.78,-423.99,-0.23,10.68
2015-04-09,-1.3729,13.98,-430.22,-0.17,10.49
2015-04-10,-1.4118,13.09,-433.45,-0.08,10.61
2015-04-13,-1.3913,12.58,-435.99,-0.145,10.67
2015-04-14,-1.3992,13.94,-438.94,-0.13,10.67
2015-04-15,-1.3865,13.67,-436.98,0.005,10.49
2015-04-16,-1.392,12.84,-437.1,0.07,10.5
2015-04-17,-1.4058,12.6,-443.59,0.165,10.64
2015-04-20,-1.3572,13.89,-439.59,0.185,10.68
2015-04-21,-1.3694,13.3,-435.87,0.205,10.82
2015-04-22,-1.3925,13.25,-439.46,0.125,10.89
2015-04-23,-1.4342,12.71,-441.76,-0.0275,10.87
2015-04-24,-1.4293,12.48,-444.5,-0.185,10.72
2015-04-27,-1.4045,12.29,-447.31,-0.19,10.71
2015-04-28,-1.4045,13.12,-449.53,-0.105,10.69
2015-04-29,-1.4424000000000001,12.41,-450.13,-0.2,10.22
2015-04-30,-1.4818000000000002,13.39,-447.0,-0.29,10.11
2015-05-01,-1.4647,14.55,-442.09,-0.1,10.16
2015-05-04,-1.5185000000000002,12.7,-441.34,-0.28,10.61
2015-05-05,-1.5449000000000002,12.85,-442.32,-0.3075,10.61
2015-05-06,-1.5622999999999998,14.31,-442.22,-0.3075,10.69
2015-05-07,-1.608,15.15,-439.08,-0.3125,10.71
2015-05-08,-1.5487000000000002,15.13,-432.55,-0.2625,10.54
2015-05-11,-1.5759000000000003,12.86,-436.82,-0.2625,10.15
